"","order_item_id","item_id","item_price","user_reg_date","childrensize","nodelivery","present","waitingtime","lowprice","xmas","newyears","age","oldppl","noitems","noorders","prebd","female","male","difforder","preorders"
"33887",133887,1637,69.9,2015-02-17,0,0,0,0,0,0,0,57,0,3,1,0,1,0,0,80
"33888",133888,1735,139.9,2015-02-17,0,0,0,0,0,0,0,57,0,3,1,0,1,0,0,80
"49137",149137,1890,160,2015-02-17,0,0,0,0,0,1,0,51,0,2,1,0,1,0,0,-109
"49138",149138,1710,130,2015-02-17,0,0,0,0,0,1,0,51,0,2,1,0,1,0,0,-109
"34223",134223,1815,159.9,2016-06-30,0,0,0,0,0,0,0,55,0,1,2,1,1,0,0,-4
"40836",140836,2103,0,2016-06-30,0,0,1,0,1,0,0,55,0,1,2,1,1,0,1,-14
"40209",140209,71,49.95,2015-02-17,0,0,0,0,0,0,0,44,0,2,1,0,1,0,0,-710
"40210",140210,1869,169.9,2015-02-17,0,0,0,0,0,0,0,44,0,2,1,0,1,0,0,-798
"25020",125020,598,69.9,2015-02-17,0,0,0,0,0,0,0,62,0,1,1,0,1,0,0,-604
"47534",147534,1470,39.9,2015-05-21,0,0,0,0,0,1,0,47,0,3,1,0,1,0,0,-1008
"47535",147535,1470,39.9,2015-05-21,0,0,0,0,0,1,0,47,0,3,1,0,1,0,0,-1008
"47536",147536,1722,99.9,2015-05-21,0,0,0,0,0,1,0,47,0,3,1,0,1,0,0,-1008
"11842",111842,488,79.9,2016-06-30,0,0,0,0,0,0,0,62,0,2,1,0,1,0,0,186
"11843",111843,1692,89.9,2016-06-30,0,0,0,0,0,0,0,62,0,2,1,0,1,0,0,180
"5491",105491,1758,139.9,2016-06-30,0,0,0,0,0,0,0,58,0,4,3,0,1,0,0,107
"5492",105492,479,89.9,2016-06-30,0,0,0,0,0,0,0,58,0,4,3,0,1,0,0,107
"5493",105493,215,59.9,2016-06-30,0,0,0,0,0,0,0,58,0,4,3,0,1,0,0,107
"5494",105494,47,49.9,2016-06-30,0,0,0,0,0,0,0,58,0,4,3,0,1,0,0,107
"25741",125741,1630,49.9,2016-06-30,0,0,0,0,0,0,0,58,0,3,3,0,1,0,1,21
"25742",125742,434,59.9,2016-06-30,0,0,0,0,0,0,0,58,0,3,3,0,1,0,0,21
"25743",125743,1898,44.95,2016-06-30,0,0,0,0,0,0,0,58,0,3,3,0,1,0,0,21
"35700",135700,1657,149.9,2016-06-30,0,0,0,0,0,0,0,58,0,2,3,0,1,0,1,7
"35701",135701,1791,179.9,2016-06-30,0,0,0,0,0,0,0,58,0,2,3,0,1,0,0,7
"36958",136958,1567,109.9,2015-02-17,0,0,0,0,0,0,0,48,0,2,1,0,1,0,0,-311
"36959",136959,1912,149.9,2015-02-17,0,0,0,0,0,0,0,48,0,2,1,0,1,0,0,-311
"19136",119136,1074,44.9,2015-10-19,0,0,0,0,0,0,0,60,0,4,1,0,1,0,0,-700
"19137",119137,1753,49.9,2015-10-19,0,1,0,-99,0,0,-99,60,0,4,1,-99,1,0,0,-99
"19138",119138,1530,79.9,2015-10-19,0,0,0,0,0,0,0,60,0,4,1,0,1,0,0,-700
"19139",119139,1530,79.9,2015-10-19,0,0,0,0,0,0,0,60,0,4,1,0,1,0,0,-774
"6658",106658,1755,79.9,2016-03-01,0,0,0,0,0,0,0,55,0,1,2,0,1,0,0,-716
"42706",142706,1750,27.9,2016-03-01,0,1,0,-99,0,1,-99,55,0,2,2,-99,1,0,0,-99
"42707",142707,1766,32.9,2016-03-01,0,1,0,-99,0,1,-99,55,0,2,2,-99,1,0,0,-99
"23636",123636,1756,139.9,2016-06-30,0,0,0,0,0,0,0,53,0,4,1,0,1,0,0,-900
"23637",123637,1675,119.9,2016-06-30,0,0,0,0,0,0,0,53,0,4,1,0,1,0,0,-900
"23638",123638,1675,119.9,2016-06-30,0,0,0,0,0,0,0,53,0,4,1,0,1,0,0,-905
"23639",123639,1248,37.95,2016-06-30,0,0,0,0,0,0,0,53,0,4,1,0,1,0,0,-908
"6787",106787,185,44.9,2016-01-07,0,0,0,0,0,0,0,50,0,2,1,0,1,0,0,-195
"6788",106788,185,44.9,2016-01-07,0,0,0,0,0,0,0,50,0,2,1,0,1,0,0,-195
"49921",149921,1857,209,2016-06-30,0,0,0,0,0,1,0,57,0,1,1,0,1,0,0,-706
"41361",141361,1711,160,2015-02-17,0,0,0,0,0,0,0,53,0,3,1,0,1,0,0,-697
"41362",141362,1274,12.95,2015-02-17,0,0,0,0,1,0,0,53,0,3,1,0,1,0,0,-704
"41363",141363,927,19.95,2015-02-17,0,0,0,0,1,0,0,53,0,3,1,0,1,0,0,-704
"40080",140080,1982,59.9,2015-02-17,0,0,0,0,0,0,0,57,0,2,2,1,1,0,0,-8
"40081",140081,1982,59.9,2015-02-17,0,0,0,0,0,0,0,57,0,2,2,1,1,0,0,-8
"49934",149934,2333,59.9,2015-02-17,0,0,0,1,0,1,0,57,0,2,2,0,1,0,1,-110
"49935",149935,2333,59.9,2015-02-17,0,0,0,1,0,1,0,57,0,2,2,0,1,0,0,-110
"11881",111881,1472,0,2016-06-30,0,0,1,0,1,0,0,57,0,1,1,0,1,0,0,-104
"16527",116527,1894,45.9,2015-03-28,0,0,0,0,0,0,0,59,0,2,3,0,1,0,0,-712
"16528",116528,1492,39.9,2015-03-28,0,0,0,0,0,0,0,59,0,2,3,0,1,0,0,-888
"28622",128622,1556,79.9,2015-03-28,0,0,0,0,0,0,0,59,0,1,3,0,1,0,1,-795
"30686",130686,1894,45.9,2015-03-28,0,0,0,0,0,0,0,59,0,1,3,0,1,0,0,-798
"5819",105819,1737,119.9,2016-01-17,0,0,0,0,0,0,0,66,0,4,1,0,1,0,0,188
"5820",105820,1507,24.9,2016-01-17,0,0,0,0,0,0,0,66,0,4,1,0,1,0,0,113
"5821",105821,1507,24.9,2016-01-17,0,0,0,0,0,0,0,66,0,4,1,0,1,0,0,99
"5822",105822,1780,69.9,2016-01-17,0,1,0,-99,0,0,-99,66,0,4,1,-99,1,0,0,-99
"4279",104279,1394,14.9,2016-06-30,0,0,0,1,1,0,0,54,0,1,2,0,1,0,0,-413
"6079",106079,1394,14.9,2016-06-30,0,0,0,0,1,0,0,54,0,1,2,0,1,0,0,-204
"18531",118531,1440,69.9,2016-06-30,0,0,0,0,0,0,0,55,0,7,1,0,1,0,0,-804
"18532",118532,1401,26.9,2016-06-30,0,0,0,0,0,0,0,55,0,7,1,0,1,0,0,-804
"18533",118533,1401,26.9,2016-06-30,0,0,0,0,0,0,0,55,0,7,1,0,1,0,0,-804
"18534",118534,1518,39.9,2016-06-30,0,0,0,0,0,0,0,55,0,7,1,0,1,0,0,-804
"18535",118535,1518,39.9,2016-06-30,0,0,0,0,0,0,0,55,0,7,1,0,1,0,0,-885
"18536",118536,1518,39.9,2016-06-30,0,0,0,0,0,0,0,55,0,7,1,0,1,0,0,-887
"18537",118537,498,49.9,2016-06-30,0,0,0,0,0,0,0,55,0,7,1,0,1,0,0,-983
"25823",125823,463,29.9,2015-02-17,0,0,0,0,0,0,0,55,0,2,1,0,1,0,0,-402
"25824",125824,39,89.9,2015-02-17,0,0,0,0,0,0,0,55,0,2,1,0,1,0,0,-402
"44995",144995,1536,129.9,2016-06-30,0,0,0,0,0,1,0,67,0,6,1,0,1,0,0,-1104
"44996",144996,1620,49.9,2016-06-30,0,0,0,0,0,1,0,67,0,6,1,0,1,0,0,-1104
"44997",144997,1445,49.9,2016-06-30,0,0,0,0,0,1,0,67,0,6,1,0,1,0,0,-1104
"44998",144998,1415,21.9,2016-06-30,0,0,0,0,1,1,0,67,0,6,1,0,1,0,0,-1104
"44999",144999,1652,39.9,2016-06-30,0,0,0,0,0,1,0,67,0,6,1,0,1,0,0,-1111
"45000",145000,1415,21.9,2016-06-30,0,1,0,-99,1,1,-99,67,0,6,1,-99,1,0,0,-99
"33578",133578,1871,9.9,2016-02-18,0,0,0,0,1,0,0,-99,-99,1,2,-99,1,0,0,-99
"38712",138712,52,79.9,2016-02-18,0,0,0,0,0,0,0,-99,-99,1,2,-99,1,0,1,-99
"48045",148045,1936,129.9,2015-02-17,0,0,0,0,0,1,0,65,0,1,1,0,1,0,0,-582
"25122",125122,1144,59.9,2016-11-07,0,0,0,0,0,0,0,58,0,1,1,0,1,0,0,-101
"6303",106303,2244,59.9,2015-02-17,0,0,0,0,0,0,0,55,0,7,3,0,1,0,0,-602
"6304",106304,1557,89.9,2015-02-17,0,0,0,0,0,0,0,55,0,7,3,0,1,0,0,-602
"6305",106305,1882,79.9,2015-02-17,0,0,0,0,0,0,0,55,0,7,3,0,1,0,0,-602
"6306",106306,1557,89.9,2015-02-17,0,0,0,0,0,0,0,55,0,7,3,0,1,0,0,-608
"6307",106307,2244,59.9,2015-02-17,0,0,0,0,0,0,0,55,0,7,3,0,1,0,0,-789
"6308",106308,1518,39.9,2015-02-17,0,0,0,0,0,0,0,55,0,7,3,0,1,0,0,-789
"6309",106309,498,49.9,2015-02-17,0,0,0,0,0,0,0,55,0,7,3,0,1,0,0,-789
"17548",117548,128,39.9,2015-02-17,0,0,0,0,0,0,0,55,0,4,3,0,1,0,1,-609
"17549",117549,128,39.9,2015-02-17,0,0,0,0,0,0,0,55,0,4,3,0,1,0,0,-609
"17550",117550,264,39.9,2015-02-17,0,0,0,0,0,0,0,55,0,4,3,0,1,0,0,-609
"17551",117551,271,29.9,2015-02-17,0,0,0,0,0,0,0,55,0,4,3,0,1,0,0,-609
"27522",127522,2244,59.9,2015-02-17,0,0,0,0,0,0,0,55,0,3,3,0,1,0,1,-691
"27523",127523,2244,59.9,2015-02-17,0,0,0,0,0,0,0,55,0,3,3,0,1,0,0,-691
"27524",127524,498,49.9,2015-02-17,0,0,0,0,0,0,0,55,0,3,3,0,1,0,0,-799
"47892",147892,1851,39.9,2015-11-09,0,0,0,0,0,1,0,62,0,1,1,0,0,1,0,-206
"9886",109886,118,39.9,2015-03-14,0,0,0,0,0,0,0,68,0,4,2,0,1,0,0,-500
"9887",109887,49,69.9,2015-03-14,0,0,0,0,0,0,0,68,0,4,2,0,1,0,0,-500
"9888",109888,1574,39.9,2015-03-14,0,0,0,0,0,0,0,68,0,4,2,0,1,0,0,-500
"9889",109889,1415,24.9,2015-03-14,0,0,0,0,0,0,0,68,0,4,2,0,1,0,0,-500
"49350",149350,1819,149.9,2015-03-14,0,0,0,0,0,1,0,68,0,1,2,0,1,0,0,-695
"14281",114281,265,65,2016-02-24,0,0,0,0,0,0,0,49,0,6,2,0,1,0,0,-224
"14282",114282,926,82.5,2016-02-24,0,0,0,0,0,0,0,49,0,6,2,0,1,0,0,-224
"14283",114283,1804,39.9,2016-02-24,0,0,0,0,0,0,0,49,0,6,2,0,1,0,0,-224
"14284",114284,1637,69.9,2016-02-24,0,0,0,0,0,0,0,49,0,6,2,0,1,0,0,-224
"14285",114285,1469,59.9,2016-02-24,0,1,0,-99,0,0,-99,49,0,6,2,-99,1,0,0,-99
"14286",114286,1469,59.9,2016-02-24,0,1,0,-99,0,0,-99,49,0,6,2,-99,1,0,0,-99
"45340",145340,1620,49.9,2016-02-24,0,0,0,0,0,1,0,49,0,5,2,0,1,0,0,-405
"45341",145341,1760,49.9,2016-02-24,0,0,0,0,0,1,0,49,0,5,2,0,1,0,0,-405
"45342",145342,1760,49.9,2016-02-24,0,0,0,0,0,1,0,49,0,5,2,0,1,0,0,-405
"45343",145343,1469,59.9,2016-02-24,0,0,0,0,0,1,0,49,0,5,2,0,1,0,0,-405
"45344",145344,1469,59.9,2016-02-24,0,0,0,0,0,1,0,49,0,5,2,0,1,0,0,-405
"44234",144234,1669,89.9,2016-03-01,0,0,0,0,0,1,0,50,0,1,1,0,1,0,0,-1079
"12112",112112,1737,119.9,2015-02-17,0,0,0,0,0,0,0,57,0,5,1,0,1,0,0,81
"12113",112113,1509,39.9,2015-02-17,0,0,0,0,0,0,0,57,0,5,1,0,1,0,0,81
"12114",112114,1546,29.9,2015-02-17,0,0,0,0,0,0,0,57,0,5,1,0,1,0,0,81
"12115",112115,1743,79.9,2015-02-17,0,0,0,0,0,0,0,57,0,5,1,1,1,0,0,-24
"12116",112116,1562,99.9,2015-02-17,0,0,0,0,0,0,0,57,0,5,1,1,1,0,0,-24
"41244",141244,367,99.9,2016-06-30,0,0,0,0,0,0,0,51,0,1,1,0,1,0,0,-1097
"29590",129590,1415,21.9,2015-02-17,0,0,0,0,1,0,0,57,0,3,2,0,1,0,0,-695
"29591",129591,1415,21.9,2015-02-17,0,0,0,0,1,0,0,57,0,3,2,0,1,0,0,-695
"29592",129592,1635,99.9,2015-02-17,0,1,0,-99,0,0,-99,57,0,3,2,-99,1,0,0,-99
"33602",133602,2015,189.9,2015-02-17,0,1,0,-99,0,0,-99,57,0,2,2,-99,1,0,0,-99
"33603",133603,1635,99.9,2015-02-17,0,1,0,-99,0,0,-99,57,0,2,2,-99,1,0,0,-99
"41655",141655,1417,23.9,2015-09-09,0,0,0,0,1,0,0,53,0,7,1,0,1,0,0,-397
"41656",141656,1409,21.9,2015-09-09,0,0,0,0,1,0,0,53,0,7,1,0,1,0,0,-397
"41657",141657,1750,27.9,2015-09-09,0,0,0,0,0,0,0,53,0,7,1,0,1,0,0,-397
"41658",141658,1417,23.9,2015-09-09,0,0,0,0,1,0,0,53,0,7,1,0,1,0,0,-397
"41659",141659,1409,21.9,2015-09-09,0,0,0,0,1,0,0,53,0,7,1,0,1,0,0,-397
"41660",141660,1470,39.9,2015-09-09,0,1,0,-99,0,0,-99,53,0,7,1,-99,1,0,0,-99
"41661",141661,1926,39.9,2015-09-09,1,1,0,-99,0,0,-99,53,0,7,1,-99,1,0,0,-99
"35168",135168,1603,49.9,2015-02-17,0,0,0,0,0,0,0,50,0,1,1,0,1,0,0,-1009
"12201",112201,1698,159.9,2016-03-07,0,0,0,0,0,0,0,51,0,5,1,0,1,0,0,-518
"12202",112202,1719,139.9,2016-03-07,0,0,0,0,0,0,0,51,0,5,1,0,1,0,0,-518
"12203",112203,1624,79.9,2016-03-07,0,0,0,0,0,0,0,51,0,5,1,0,1,0,0,-518
"12204",112204,1624,79.9,2016-03-07,0,0,0,0,0,0,0,51,0,5,1,0,1,0,0,-518
"12205",112205,1534,49.9,2016-03-07,0,0,0,0,0,0,0,51,0,5,1,0,1,0,0,-518
"21066",121066,1745,75,2016-01-01,0,0,0,0,0,0,0,39,0,1,1,0,1,0,0,-695
"5357",105357,1490,159.9,2015-03-24,0,0,0,0,0,0,0,41,0,3,1,0,1,0,0,-406
"5358",105358,1742,159.9,2015-03-24,0,0,0,0,0,0,0,41,0,3,1,0,1,0,0,-406
"5359",105359,1742,159.9,2015-03-24,0,0,0,0,0,0,0,41,0,3,1,0,1,0,0,-412
"46529",146529,1525,154,2016-12-08,0,0,0,0,0,1,0,45,0,3,1,0,1,0,0,-305
"46530",146530,1654,189.9,2016-12-08,0,0,0,0,0,1,0,45,0,3,1,0,1,0,0,-305
"46531",146531,1403,159.9,2016-12-08,0,0,0,0,0,1,0,45,0,3,1,0,1,0,0,-305
"36112",136112,1613,199.9,2015-02-17,0,0,0,0,0,0,0,63,0,2,2,0,1,0,0,-996
"36113",136113,1475,19.9,2015-02-17,0,0,0,0,1,0,0,63,0,2,2,0,1,0,0,-996
"45506",145506,1613,199.9,2015-02-17,0,0,0,0,0,1,0,63,0,2,2,0,1,0,1,-1083
"45507",145507,1613,199.9,2015-02-17,0,0,0,0,0,1,0,63,0,2,2,0,1,0,0,-1083
"37052",137052,1639,99.9,2015-12-15,0,0,0,0,0,0,0,52,0,2,1,0,1,0,0,-810
"37053",137053,1639,99.9,2015-12-15,0,0,0,0,0,0,0,52,0,2,1,0,1,0,0,-810
"37524",137524,1628,24.9,2015-10-05,0,0,0,0,0,0,0,49,0,5,1,0,1,0,0,-618
"37525",137525,1628,24.9,2015-10-05,0,0,0,0,0,0,0,49,0,5,1,0,1,0,0,-618
"37526",137526,1628,24.9,2015-10-05,0,0,0,0,0,0,0,49,0,5,1,0,1,0,0,-618
"37527",137527,1628,24.9,2015-10-05,0,0,0,0,0,0,0,49,0,5,1,0,1,0,0,-618
"37528",137528,1628,24.9,2015-10-05,0,0,0,0,0,0,0,49,0,5,1,0,1,0,0,-618
"37902",137902,1869,169.9,2016-02-06,0,0,0,0,0,0,0,67,0,2,1,0,1,0,0,-321
"37903",137903,1869,169.9,2016-02-06,0,0,0,0,0,0,0,67,0,2,1,0,1,0,0,-407
"31763",131763,1415,24.9,2015-02-17,0,0,0,0,0,0,0,60,0,3,1,0,1,0,0,102
"31764",131764,1503,59.9,2015-02-17,0,0,0,0,0,0,0,60,0,3,1,0,1,0,0,91
"31765",131765,1780,69.9,2015-02-17,0,0,0,0,0,0,0,60,0,3,1,0,1,0,0,1093
"42643",142643,507,39.9,2015-02-17,0,0,0,0,0,1,0,40,0,6,1,0,1,0,0,-82
"42644",142644,1638,34.9,2015-02-17,0,0,0,0,0,1,0,40,0,6,1,0,1,0,0,-82
"42645",142645,1641,34.9,2015-02-17,0,0,0,0,0,1,0,40,0,6,1,0,1,0,0,-82
"42646",142646,1620,49.9,2015-02-17,0,0,0,0,0,1,0,40,0,6,1,0,1,0,0,-82
"42647",142647,1597,89.9,2015-02-17,0,0,0,0,0,1,0,40,0,6,1,0,1,0,0,-82
"42648",142648,1470,39.9,2015-02-17,0,0,0,0,0,1,0,40,0,6,1,0,1,0,0,-87
"1523",101523,1416,89.9,2016-06-30,0,0,0,0,0,0,0,-99,-99,1,1,-99,1,0,0,-99
"13987",113987,1782,199.9,2015-02-17,0,0,0,0,0,0,0,37,0,1,1,0,1,0,0,-200
"21690",121690,1598,69.9,2016-06-30,0,0,0,0,0,0,0,-99,-99,4,2,-99,1,0,0,-99
"21691",121691,1618,179.9,2016-06-30,0,0,0,0,0,0,0,-99,-99,4,2,-99,1,0,0,-99
"21692",121692,258,29.9,2016-06-30,0,0,0,0,0,0,0,-99,-99,4,2,-99,1,0,0,-99
"21693",121693,1598,69.9,2016-06-30,0,1,0,-99,0,0,-99,-99,-99,4,2,-99,1,0,0,-99
"41757",141757,1607,59.9,2016-06-30,0,0,0,0,0,1,0,-99,-99,7,2,-99,1,0,1,-99
"41758",141758,1550,129.9,2016-06-30,0,0,0,0,0,1,0,-99,-99,7,2,-99,1,0,0,-99
"41759",141759,2243,29.9,2016-06-30,0,0,0,0,0,1,0,-99,-99,7,2,-99,1,0,0,-99
"41760",141760,1404,16.9,2016-06-30,0,0,0,0,1,1,0,-99,-99,7,2,-99,1,0,0,-99
"41761",141761,1404,16.9,2016-06-30,0,0,0,0,1,1,0,-99,-99,7,2,-99,1,0,0,-99
"41762",141762,1404,16.9,2016-06-30,0,0,0,0,1,1,0,-99,-99,7,2,-99,1,0,0,-99
"41763",141763,1404,16.9,2016-06-30,0,0,0,0,1,1,0,-99,-99,7,2,-99,1,0,0,-99
"45645",145645,2117,44.95,2015-02-17,0,0,0,0,0,1,0,61,0,2,1,0,1,0,0,-784
"45646",145646,290,37.95,2015-02-17,0,1,0,-99,0,1,-99,61,0,2,1,-99,1,0,0,-99
"19038",119038,1722,119.9,2015-02-17,0,0,0,0,0,0,0,36,0,2,1,0,1,0,0,-628
"19039",119039,1722,119.9,2015-02-17,0,0,0,0,0,0,0,36,0,2,1,0,1,0,0,-628
"41248",141248,1593,219.9,2015-02-17,0,0,0,0,0,0,0,54,0,1,1,0,1,0,0,-1085
"13591",113591,818,24.9,2016-07-01,0,0,0,0,0,0,0,75,0,2,1,0,0,1,0,-898
"13592",113592,113,69.9,2016-07-01,0,0,0,0,0,0,0,75,0,2,1,0,0,1,0,-898
"20348",120348,1718,69.9,2015-02-17,0,0,0,0,0,0,0,76,0,4,1,0,1,0,0,16
"20349",120349,1491,79.9,2015-02-17,0,0,0,0,0,0,0,76,0,4,1,0,1,0,0,16
"20350",120350,1491,79.9,2015-02-17,0,0,0,0,0,0,0,76,0,4,1,0,1,0,0,16
"20351",120351,1718,69.9,2015-02-17,0,1,0,-99,0,0,-99,76,0,4,1,-99,1,0,0,-99
"43987",143987,1669,89.9,2016-07-01,0,0,0,0,0,1,0,-99,-99,2,1,-99,1,0,0,-99
"43988",143988,895,39.95,2016-07-01,0,0,0,0,0,1,0,-99,-99,2,1,-99,1,0,0,-99
"40967",140967,200,79.9,2015-02-17,0,0,0,0,0,0,0,47,0,2,1,0,1,0,0,-306
"40968",140968,627,39.9,2015-02-17,0,0,0,0,0,0,0,47,0,2,1,0,1,0,0,-306
"18327",118327,1770,130,2016-03-29,0,1,0,-99,0,0,-99,53,0,1,1,-99,1,0,0,-99
"47476",147476,133,69.9,2015-02-17,0,0,0,0,0,1,0,47,0,3,1,0,1,0,0,-694
"47477",147477,724,34.9,2015-02-17,0,0,0,0,0,1,0,47,0,3,1,0,1,0,0,-694
"47478",147478,1241,49.9,2015-02-17,0,0,0,0,0,1,0,47,0,3,1,0,1,0,0,-694
"13637",113637,116,59.9,2015-02-17,0,0,0,0,0,0,0,63,0,4,1,1,1,0,0,-21
"13638",113638,1771,120,2015-02-17,0,0,0,0,0,0,0,63,0,4,1,1,1,0,0,-26
"13639",113639,268,29.9,2015-02-17,0,0,0,0,0,0,0,63,0,4,1,1,1,0,0,-21
"13640",113640,1821,109.95,2015-02-17,0,0,0,0,0,0,0,63,0,4,1,0,1,0,0,-116
"8068",108068,1685,169.9,2015-04-25,0,0,0,0,0,0,0,70,0,5,1,0,1,0,0,97
"8069",108069,1748,14.9,2015-04-25,0,0,0,0,1,0,0,70,0,5,1,0,1,0,0,97
"8070",108070,1635,99.9,2015-04-25,0,0,0,0,0,0,0,70,0,5,1,0,1,0,0,991
"8071",108071,1748,14.9,2015-04-25,0,0,0,0,1,0,0,70,0,5,1,0,1,0,0,991
"8072",108072,1748,14.9,2015-04-25,0,0,0,0,1,0,0,70,0,5,1,0,1,0,0,991
"46620",146620,1749,99.9,2016-07-01,0,0,0,0,0,1,0,-99,-99,5,1,-99,1,0,0,-99
"46621",146621,1749,99.9,2016-07-01,0,0,0,0,0,1,0,-99,-99,5,1,-99,1,0,0,-99
"46622",146622,1666,99.9,2016-07-01,0,0,0,0,0,1,0,-99,-99,5,1,-99,1,0,0,-99
"46623",146623,1485,149.9,2016-07-01,0,0,0,0,0,1,0,-99,-99,5,1,-99,1,0,0,-99
"46624",146624,1601,199.9,2016-07-01,0,1,0,-99,0,1,-99,-99,-99,5,1,-99,1,0,0,-99
"12624",112624,1684,59.9,2015-02-17,0,0,0,0,0,0,0,67,0,2,1,0,1,0,0,-628
"12625",112625,1704,59.9,2015-02-17,0,0,0,0,0,0,0,67,0,2,1,0,1,0,0,-727
"14353",114353,1861,89.9,2015-02-17,0,0,0,0,0,0,0,68,0,4,1,0,1,0,0,3
"14354",114354,433,19.9,2015-02-17,0,0,0,0,1,0,0,68,0,4,1,0,1,0,0,3
"14355",114355,1804,39.9,2015-02-17,0,0,0,0,0,0,0,68,0,4,1,0,1,0,0,3
"14356",114356,1804,39.9,2015-02-17,0,0,0,0,0,0,0,68,0,4,1,0,1,0,0,3
"23486",123486,79,99.9,2016-02-24,0,0,0,0,0,0,0,59,0,3,1,0,1,0,0,-682
"23487",123487,391,39.9,2016-02-24,0,0,0,0,0,0,0,59,0,3,1,0,1,0,0,-682
"23488",123488,43,89.9,2016-02-24,0,0,0,0,0,0,0,59,0,3,1,0,1,0,0,-682
"17762",117762,1647,69.9,2016-07-01,0,0,0,0,0,0,0,64,0,2,2,0,1,0,0,-119
"17763",117763,1647,69.9,2016-07-01,0,0,0,0,0,0,0,64,0,2,2,0,1,0,0,-195
"36292",136292,1720,170,2016-07-01,0,0,0,0,0,0,0,64,0,1,2,0,1,0,1,-212
"29623",129623,1522,139.9,2016-07-01,0,0,0,0,0,0,0,50,0,1,1,0,1,0,0,-690
"37623",137623,2063,59.9,2015-02-17,0,0,0,0,0,0,0,73,0,2,1,0,1,0,0,-707
"37624",137624,2063,59.9,2015-02-17,0,0,0,0,0,0,0,73,0,2,1,0,1,0,0,-707
"25079",125079,1682,49.9,2015-02-17,0,0,0,0,0,0,0,69,0,1,2,0,1,0,0,-279
"31275",131275,1682,49.9,2015-02-17,0,0,0,0,0,0,0,69,0,1,2,0,1,0,1,-291
"1603",101603,250,12.9,2016-02-20,0,0,0,0,1,0,0,49,0,5,1,0,1,0,0,-290
"1604",101604,258,24.9,2016-02-20,0,0,0,0,0,0,0,49,0,5,1,0,1,0,0,-290
"1605",101605,258,24.9,2016-02-20,0,0,0,0,0,0,0,49,0,5,1,0,1,0,0,-290
"1606",101606,1607,59.9,2016-02-20,0,0,0,0,0,0,0,49,0,5,1,0,1,0,0,-388
"1607",101607,1607,59.9,2016-02-20,0,0,0,0,0,0,0,49,0,5,1,0,1,0,0,-391
"34207",134207,1415,21.9,2015-03-23,0,0,0,0,1,0,0,69,0,5,1,0,1,0,0,-120
"34208",134208,1768,134.9,2015-03-23,0,0,0,0,0,0,0,69,0,5,1,0,1,0,0,-120
"34209",134209,1607,59.9,2015-03-23,0,0,0,0,0,0,0,69,0,5,1,0,1,0,0,-120
"34210",134210,1688,139.9,2015-03-23,0,0,0,0,0,0,0,69,0,5,1,0,1,0,0,-120
"34211",134211,1415,21.9,2015-03-23,0,1,0,-99,1,0,-99,69,0,5,1,-99,1,0,0,-99
"21039",121039,1839,259.9,2015-04-04,0,0,0,0,0,0,0,48,0,1,2,0,1,0,0,-999
"36517",136517,2051,140,2015-04-04,0,0,0,0,0,0,0,48,0,4,2,0,1,0,1,-1024
"36518",136518,837,59.9,2015-04-04,0,0,0,0,0,0,0,48,0,4,2,0,1,0,0,-1024
"36519",136519,1640,69.9,2015-04-04,0,0,0,0,0,0,0,48,0,4,2,0,1,0,0,-1024
"36520",136520,2196,99.9,2015-04-04,0,0,0,0,0,0,0,48,0,4,2,0,1,0,0,-1024
"745",100745,190,19.9,2016-07-01,0,0,0,0,1,0,0,59,0,9,3,0,1,0,0,-706
"746",100746,402,14.9,2016-07-01,0,0,0,0,1,0,0,59,0,9,3,0,1,0,0,-706
"747",100747,1624,69.9,2016-07-01,0,0,0,0,0,0,0,59,0,9,3,0,1,0,0,-706
"748",100748,1624,79.9,2016-07-01,0,0,0,0,0,0,0,59,0,9,3,0,1,0,0,-706
"749",100749,1684,59.9,2016-07-01,0,0,0,0,0,0,0,59,0,9,3,0,1,0,0,-718
"750",100750,1498,59.9,2016-07-01,0,0,0,0,0,0,0,59,0,9,3,0,1,0,0,-803
"751",100751,1498,59.9,2016-07-01,0,0,0,0,0,0,0,59,0,9,3,0,1,0,0,-803
"752",100752,1718,69.9,2016-07-01,0,0,0,0,0,0,0,59,0,9,3,0,1,0,0,-803
"753",100753,1498,59.9,2016-07-01,0,1,0,-99,0,0,-99,59,0,9,3,-99,1,0,0,-99
"18750",118750,1542,149.9,2016-07-01,0,0,0,0,0,0,0,59,0,4,3,0,1,0,1,-790
"18751",118751,1542,149.9,2016-07-01,0,0,0,0,0,0,0,59,0,4,3,0,1,0,0,-790
"18752",118752,1542,149.9,2016-07-01,0,0,0,0,0,0,0,59,0,4,3,0,1,0,0,-790
"18753",118753,1868,5.5,2016-07-01,0,0,0,0,1,0,0,59,0,4,3,0,1,0,0,-790
"31657",131657,1704,59.9,2016-07-01,0,0,0,0,0,0,0,59,0,4,3,0,1,0,1,-808
"31658",131658,1547,39.9,2016-07-01,0,0,0,0,0,0,0,59,0,4,3,0,1,0,0,-808
"31659",131659,1548,59.9,2016-07-01,0,0,0,0,0,0,0,59,0,4,3,0,1,0,0,-808
"31660",131660,1548,59.9,2016-07-01,0,1,0,-99,0,0,-99,59,0,4,3,-99,1,0,0,-99
"37826",137826,1582,189.9,2015-10-07,0,0,0,0,0,0,0,56,0,1,1,0,0,0,0,96
